MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MidianHouseValue
-0.17966614245178303,0.5018649382450794,-0.16122620757699158,0.019191277674491962,-0.22356867224707702,-0.02545142352381171,-0.6473979423648105,0.6481792490472461,1.976
-0.5155246368694963,-0.2136274401485836,1.4119334546427875,1.3102679383825293,-0.07280492232864351,-0.07473178956755056,2.2167192732403205,-1.1146542864841371,0.798
-0.7153405119056436,1.0583590103290395,0.0274428946215865,-0.21491358670690502,-1.0325238789522717,-0.004296901477585314,0.8481509485423012,-0.769098849121452,0.742
-0.3278760277148151,-0.6906223590776922,-0.5181392705019396,-0.04653746490859309,0.1822011918191069,-0.18316768588705234,-0.6897247977678436,0.5930907010618905,2.563
-1.338126211657415,0.6608632445547823,-0.8754598667928164,-0.28716890506122406,-0.9541267289946863,0.051903823766846116,-0.7179427013698623,0.7032677970326016,1.458
1.7502615177726752,-1.3266155843165037,0.777009580220098,-0.016749949377444975,0.06934375616587952,0.00018876731525755653,-1.0001217373900728,0.9737024871425332,3.536
-0.7890783387562533,1.137858163483891,-0.6522589794284427,-0.10664828884701333,-0.19169290797860822,-0.14385024919604805,-1.3481425484816658,1.2291130278019053,1.278
-0.6489450006731601,-0.4521248996131379,-0.26447863980753955,-0.17172002407794215,-0.2528599150883727,-0.11151160874553652,1.4219149884500606,-0.879275945092163,1.985
0.41700189174408253,-1.0881181248519494,-0.796595021763447,-0.5442936865923592,-1.109198014625075,-0.1561948504242086,0.8340419967412902,-1.2699038308065047,1.75
0.9446521591295625,-0.9291198185422466,0.2616118025712322,-0.22772185123214086,-0.8438538147686321,-0.06295258455945127,0.7682002216699076,-1.1497106352020945,2.345
-0.13472068184653932,1.137858163483891,-0.03316753136513017,-0.1613048021214426,-0.699982121989327,-0.07684544497430558,-0.67091286203316,0.6231389999629948,2.89
0.15760836997799768,0.2633674787805251,0.3112848607741597,-0.14477221291834771,0.49665129879183967,-0.02339735607416129,0.7776061895372494,-1.1597267348357936,2.819
1.2106537649519613,0.5018649382450794,0.636409606579536,-0.12860543219146536,1.7441136409740783,-0.0414565807119366,1.12092401669517,-1.5102902220153318,4.143
-0.47383077318085126,0.6608632445547823,-0.38040619820156113,-0.08196380093495796,0.16583255611367698,0.20439451136533388,-0.7038337495688513,0.7934126937359145,1.294
0.5600197109628685,-0.6906223590776922,0.3310535481269722,-0.1806128163839054,-0.19772345797534557,0.08410130653899263,0.8058240931392715,-1.1096462366672912,2.624
0.7762509059166837,0.5813640913999308,0.08385117293952983,-0.3151773768818272,-0.7904403719403871,-0.09948127145689693,-0.8637352033136384,0.7232999963000069,4.806
-0.0816462289497989,-1.1676172780068008,0.35375982807611794,0.9513126042750858,-0.8989902718816593,-0.10794356200751401,0.3731495712416157,-1.1697428344694927,2.1
0.863519571549269,-0.2136274401485836,0.51527636948343,0.25399644609871674,-0.6250310006013057,-0.02026098132096991,-0.9154680265840099,0.8034287933696135,2.321
-0.3633813682396108,1.2173573166387424,-0.5600004866753387,-0.11385378333295886,0.030575934758282335,-0.07735126359407064,-0.8637352033136384,0.7182919464831538,2.154
-0.2564457857727593,-0.3726257464582865,0.06314226782665547,-0.21924137921250225,-0.03231408663626422,-0.0455764146999919,2.4142445984544647,-2.291545993444015,1.006
