MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MidianHouseValue
-0.9098069855628704,-0.4521248996131379,-0.7591673113607387,-0.11294619938918754,0.538865148769001,-0.16270856863118127,-1.352845532415335,1.2241049779850595,1.35
0.13143825931053374,1.2968564697935938,-0.14039532400870586,-0.0400550931301746,0.4880362273679292,-0.06309141433175086,1.0738941773584676,-1.3700648271435165,1.778
0.03855796674123782,0.5018649382450794,0.016136073444248937,-0.2623110147895955,-0.6870595148534613,0.03906050875512384,-0.7367546371045426,0.8234609926370117,1.875
0.08088117176857938,-0.05462913383888071,0.2812448099353481,-0.1844030219858615,0.27265944177016704,-0.008008424577431382,1.4313209563174023,-0.8342034967405065,1.317
0.03756150962163498,-1.9626088095553154,-0.3231258337419288,0.17261887182005028,0.4285922345429468,-0.1302501435955514,-1.3011127091449635,1.189048629267102,2.67
-0.8110528404990738,-0.2136274401485836,-0.6486181478317001,-0.13034928712850952,6.1386615743108175,0.21834199204854846,-0.7790814925075756,0.6982597472157485,1.545
-1.181525108545096,-0.2136274401485836,-0.7119980440419034,-0.05428652211254519,-0.6319230577404341,-0.2318455482559564,-0.8778441551146494,0.748340245384258,0.543
-0.23546774114954167,0.02487001931597073,-0.5219975330581803,0.003995688508342147,0.7981787986287068,-0.16810678059918668,-0.6944277817015129,0.5680504519776394,3.825
1.6539722929521066,-0.9291198185422466,0.39465222018833523,0.02953738357366165,-0.4604831364046154,0.014550003904308162,-1.0988843999971465,1.2641693765198627,2.676
-1.5244112479115872,-0.7701215122325437,-0.995713831501182,-0.21491358670690502,-0.6612143005817298,1.6982588849850464,0.946913611149375,-0.7140103011360965,1.625
0.8633622362145947,-1.724111350090761,0.7763910984787263,0.11021405675424972,3.1673234402040906,-0.006935910424410084,-1.235270934073581,1.399386721574825,2.21
-0.17578520419648774,-1.4061147374713552,-0.1645707829045872,-0.31699788472511187,-0.3243650079068297,-0.028333850206373776,1.4830537795877738,-0.8342034967405065,1.411
3.4495880224764144,-1.724111350090761,1.3685981150649522,-0.13122217480010392,0.3941319488473049,0.04277386754053598,-0.9813098016553925,0.9336380886077298,4.538
-0.1205605017258674,0.8993607040193365,-0.13205772771185081,-0.02348687346524554,0.2959201346147253,-0.12630346979142315,-0.7038337495688513,0.758356345017957,3.915
0.1942675029570702,1.853350541877554,-0.5069289673103242,-0.6363290630801519,-0.8119780505001633,-0.012596034342592096,-0.7085367335025239,0.6932516973989025,1.625
1.1363914869857714,0.7403623977096337,0.17412546309306956,-0.09673599935406352,-0.7568415933871362,-0.08216187572048839,-0.8496262515126274,0.5980987508787436,4.167
-0.152342239330042,0.10436917247082217,-0.2588203924463496,-0.30090101034050243,-0.2545829293731548,0.04100146792213426,-1.3199246448796438,2.1055217457507474,0.711
0.18126111529067535,0.6608632445547823,0.06327174294622057,-0.09108780584087596,-0.3898395507285494,-0.025856748933121367,1.370182165179689,-1.4552016740299765,2.566
1.585898538149766,1.2173573166387424,1.3249819343488185,0.12081819554548641,-0.9860024932631551,-0.028913643673781297,0.8669628842769814,-1.3550406776929644,5.00001
-0.46738002445921195,0.5813640913999308,-0.45306830789957764,-0.22083826521724134,-0.17963180798513353,0.025426835896526275,-0.6803188299005019,0.6031068006955896,1.902
-0.9884746528999363,1.4558547761032967,-0.24486203867513665,0.0603447689285959,-0.0831430080373361,0.13960748901680178,-0.7649725407065646,0.6331550995966939,1.164
-0.44687398584001686,-0.13412828699373217,-0.18168268339006619,-0.08843928517346979,0.5896940701700729,-0.08509514529813202,-0.6662098780994907,0.2625594131497575,2.182
-0.22665696240779032,0.18386832562567362,-0.09094590655252678,-0.12483920610260468,-0.22529168653185913,-0.09069385870087202,-1.3152216609459746,1.179032529633403,2.004
0.10878197111745846,-0.6111232059228408,0.398230042743289,-0.08104053853376424,0.004730720486550873,-0.010234832115978339,-0.8167053639769362,0.8785495406223742,2.789
0.16447867959210127,0.5813640913999308,-0.11405828791566412,-0.23189312511966953,-0.6198619577469594,-0.04635520846056356,-0.8120023800432669,0.6181309501461417,2.366
0.9113495132902049,0.02487001931597073,-0.4674214671982985,-0.015534221541067605,-0.43636093641766605,-0.1543015890608137,-0.8355172997116164,0.5880826512450374,4.3
-0.6047337716297289,0.6608632445547823,-0.45607293779111907,-0.08196380093495796,-0.19686195083295452,0.22598585443631375,-0.8072993961095977,0.6832355977652035,1.33
0.17994998750172403,-1.6446121969359095,0.046199700891492654,-0.04147004296820944,0.1537714561202023,-0.06500974904483671,0.5800808643231018,-0.10302822348033289,1.283
-0.2637356562793274,-0.4521248996131379,-0.039534347595575225,-0.26361314193472446,-0.5035584935241678,-0.09793888778467183,0.9422106272157058,-1.2448635817222535,1.692
-0.8745638705958648,1.2173573166387424,-0.5601817851696594,-0.28877457880243107,-1.0962754074892094,0.26677780362923753,-0.8637352033136384,0.6832355977652035,1.5
1.9041354750839763,-1.9626088095553154,0.7590393466474931,-0.09449269768625532,12.661132149353447,0.006200535049315666,-0.8167053639769362,0.9186139391571776,3.663
-0.7071590745025887,0.2633674787805251,-0.238195659256648,-0.10719963990092939,-0.8464383361958052,0.002203952248851059,1.036270305889107,-0.8542356960079118,0.863
-0.6256069260298304,-0.3726257464582865,-0.01679544098528763,-0.24935653638875668,-0.6741369077175955,0.03557194041107453,0.3778525551752849,0.23751916406550633,0.713
0.5884974065388866,-0.2136274401485836,0.48237813058900286,-0.17679178433502082,-0.1451715222894916,-0.04658466794171372,1.1350329684961808,-0.8392115465573596,2.018
-0.8345482504770775,-1.4856138906262066,-0.1976678916721109,-0.04564881315465787,0.015068806195243457,-0.07247415096335479,0.45310029811400926,-0.017891376593873083,0.927
-0.8084830300327296,-0.8496206653873951,-0.6898197506347545,-0.15817825849697034,0.6853213629754793,0.01304628539280589,-0.7367546371045426,0.7333160959337058,1.923
-1.2426236635102172,0.42236578509022793,-0.4364744447327861,0.1974963691577042,-0.6233079863165236,-0.11048091115244396,1.6570641851335688,-1.0044771905134262,0.555
0.14051126361007515,0.3428666319353765,-0.0654515115537145,-0.03510878494691335,-0.15809412942535733,-0.012463945137266449,-0.6756158459668326,0.5179699538091298,2.037
2.9343148014186324,1.4558547761032967,1.1162583899075718,0.17796403082248882,-0.32867254361878495,0.08401518347272528,0.8622599003433122,-1.2999521297076089,5.00001
-0.7282420093489224,-1.008618971697098,-0.05739161537531414,0.07907856856275672,0.0021461990593777272,0.058712649812561704,-1.1412112554001763,1.1439761809154456,1.573
-1.1574003572283957,0.18386832562567362,-0.45722509261866706,-0.04147004296820944,-0.050405736626476245,-0.11450845859019464,1.6570641851335688,-1.8207893106600597,1.089
-0.35651105862550697,1.0583590103290395,-0.2949560340169543,-0.08931999690884429,-0.8274851790632022,-0.15387726259645237,0.8998837718126728,-1.3700648271435165,3.528
2.074372307201387,0.3428666319353765,0.586169226120233,-0.33844416582137365,-0.5380187792198098,-0.03511651346795068,-0.6332889905637995,0.527986053442836,3.796
0.2024489403601251,-0.13412828699373217,-0.09937142716179988,-0.1122191591944088,0.30625822032341793,0.015055922354516207,-0.8778441551146494,0.7783885442853623,2.148
0.16075507667147998,-1.4061147374713552,0.05578775827858194,-0.1926065756713436,-0.4415299792720124,0.0005525974441340934,0.9563195790167135,-0.7340425004035017,1.628
1.1730506199648438,-0.9291198185422466,0.5881387716846969,0.12881623800357658,-0.47340574354048115,-0.08275261548869332,-0.990715769522731,0.9336380886077298,3.409
-0.8846857771265675,-1.0881181248519494,-0.4156248826809355,0.08244884900235581,-0.10295767231233022,-0.15361985605641093,0.6318136875934733,-1.2098072330042962,2.132
0.19447728340330234,-0.29312659330343505,0.23955857744630363,-0.10012499584614284,1.5795657767773879,-0.005848245007380994,1.1115180488278313,-1.3700648271435165,1.578
-0.8036056346578314,0.02487001931597073,-0.9635540072976027,-0.05599751440394651,0.7137510986743839,-0.001237375547232366,-0.7226456853035316,0.643171199230393,1.725
-1.2357009087845554,0.5813640913999308,-0.3544342893174837,-0.07395749492154977,-0.050405736626476245,0.05476053654622754,-0.7884874603749141,0.638163149413547,0.996
-0.20546913733834057,0.5018649382450794,-0.6451291517217492,-0.18340889813535352,-0.646568679161082,-0.19088615423158303,1.036270305889107,-1.3400165282424124,2.431
0.013961209420515248,0.18386832562567362,-0.26478968099749073,-0.2018021679917228,-0.27870512936010416,-0.11583368057612511,-0.6803188299005019,0.5730585017944854,2.822
1.0184948762032886,-1.008618971697098,0.5825402232271941,-0.0938500400602646,0.11414212757021405,-0.06276490020050456,-0.8355172997116164,0.8885656402560733,3.049
-1.0845016521627147,1.853350541877554,-0.7430642558088478,0.4459479215162231,-1.0144322289620598,0.16883492067051922,-1.3904694038846954,1.2341210776187586,0.475
0.07825891619067724,-0.2136274401485836,0.19277321361208036,-0.37275351502063203,-0.40448517214919727,-0.057573355434623795,1.2714195025726152,-1.3700648271435165,1.747
-0.450859814318428,-0.8496206653873951,0.12890513391025968,0.024735222920841595,0.45874498452663354,0.02593579377660963,0.9939434504860774,-0.6889700520518454,1.565
0.30078352453145746,-0.3726257464582865,0.1473710603602011,-0.00296465286756957,-0.6896440362806344,-0.044732622203012426,-0.8167053639769362,0.8084368431864666,3.341
-0.49507104336185914,0.3428666319353765,-0.6579505264960404,0.32245830189228186,0.48717472022553815,0.3793580718225135,0.8669628842769814,-1.319984328975007,2.028
-0.5456805760153715,0.2633674787805251,-0.1303350352127334,-0.0489703886068246,-0.7129047291251926,-0.055588258204031786,1.600628377929528,-0.8993081443595683,0.655
-0.8075914631362429,1.0583590103290395,-0.12626377653151138,0.0904940345678511,-0.4622061506893975,-0.059160575279933715,1.167953856031872,-1.3350084784255591,0.992
0.2330244403984647,0.5813640913999308,0.3429728940652359,0.239863700868168,-0.2537214222307637,-0.07715163027818207,-0.685021813834171,0.7433321955674049,2.693
